,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
9304,200603,12,2137,200603,12,2144,1206197,5493645,OKLAHOMA,40.0,2006,March,Tornado,C,41,DELAWARE,TSA,12-MAR-06 21:37:00,CST,12-MAR-06 21:44:00,0,0,0,0,750K,,NWS STORM SURVEY,,,,,F1,6.0,200.0,,,,,3.0,SE,COLCORD,3.0,SE,COLCORD,35.5,-94.91667,35.5,-94.91667,,"The supercell thunderstorm cycled and a second tornado formed southeast of Colcord while the first tornado was dissipating northeast of town.  The second tornado destroyed two chicken houses, damaged homes, destroyed outbuildings, snapped or uprooted numerous trees, and downed power poles.This tornado continued into Benton County, Arkansas from about two miles south of Cherokee City to four miles southwest of Bentonville, producing up to F3 damage on the Fujita Scale.  See Storm Data for Arkansas, Northwest for details concerning the Benton County segment.",PDS
9806,200603,12,2109,200603,12,2118,1206197,5494327,OKLAHOMA,40.0,2006,March,Tornado,C,21,CHEROKEE,TSA,12-MAR-06 21:09:00,CST,12-MAR-06 21:18:00,0,0,0,0,50K,,NWS STORM SURVEY,,,,,F1,12.0,220.0,,,,,1.0,N,PEGGS,1.0,N,PEGGS,35.91667,-94.61667,35.91667,-94.61667,,"Thunderstorms developed ahead of a dry line late in the afternoon on the 12th.  The atmosphere ahead of the dry line was highly unstable and had strong low level wind shear.  The combination of the instability and wind shear promoted the development of supercell thunderstorms, which moved east-northeast across northeastern Oklahoma and northwestern Arkansas during the evening.  The southernmost supercell produced four tornadoes.  The tornadoes were on the ground for a combined 65 miles.The first tornado touched down in northwestern Cherokee County and moved east-northeast producing up to F1 damage in the county as assessed by a survey team.  In Cherokee County, several homes received minor damage, outbuildings were destroyed, power lines were downed, and numerous trees were snapped or uprooted.This tornado continued into southern Delaware County about 2 miles south of Leach and eventually produced damage that was rated F3 on the Fujita Scale.",PDS
9807,200603,12,2118,200603,12,2142,1206197,5494328,OKLAHOMA,40.0,2006,March,Tornado,C,41,DELAWARE,TSA,12-MAR-06 21:18:00,CST,12-MAR-06 21:42:00,8,0,0,0,3M,,NWS STORM SURVEY,,,,,F3,17.0,440.0,,,,,2.0,S,LEACH,2.0,S,LEACH,35.41667,-95.01667,35.41667,-95.01667,,"The first tornado, which touched down in northwestern Cherokee County, continued into southern Delaware County.  Damage suggested the tornado widened and strengthened as it moved through southern Delaware County reaching a maximum width of around 1/4 of a mile.  The tornado damaged 95 homes, destroying 42 of those homes.  Five businesses were also damaged.  Numerous trees were snapped or uprooted and about 100 power poles were downed, which resulted in more than 5000 people losing power as a result of the storm.  The worst damage from this tornado was found from near Twin Oaks to about 4 miles west-southwest of Colcord.  The tornado injured eight people.",PDS
18114,200604,24,1823,200604,24,1838,1207665,5500821,OKLAHOMA,40.0,2006,April,Tornado,C,17,CANADIAN,OUN,24-APR-06 18:23:00,CST,24-APR-06 18:38:00,0,0,0,0,1K,,NWS STORM SURVEY,,,,,F1,2.5,30.0,,,,,6.0,W,EL RENO,6.0,W,EL RENO,35.53333,-98.06667,35.51667,-98.01667,,"A cyclonic tornado touched down 5.5 miles west of El Reno mainly moving east-northeast on the evening of April 24. This tornado and an anti-cyclonic tornado that began a few minutes later (see tornado entry that began at 1830 CST) were on the ground simultaneously for several minutes. The first tornado traveled slowly, and mainly through open farm land. However, damage was found, during a storm survey, to a small grove of trees just southwest of the intersection of Elm Road and Chiles Road that occurred around 1830 CST. This was the only damage found, other than a possible path through the vegetation (grass/wheat) just to the west of the trees about 1/2 mile west of the road. A local farmer stated that the tornado also passed through some freshly dug up soil, just south of the Brad Baker household, just south of Interstate 40. This caused a slight jog to the south in the path before the tornado finally dissipated. Storm chasers stated that the main condensation funnel appeared to dissipate around 1832 CST, but a ""dental floss"" rope was seen as late as 1838 CST.",PDS
18115,200604,24,1830,200604,24,1842,1207665,5500822,OKLAHOMA,40.0,2006,April,Tornado,C,17,CANADIAN,OUN,24-APR-06 18:30:00,CST,24-APR-06 18:42:00,0,0,0,0,1.5M,,NWS STORM SURVEY,,,,,F1,2.5,200.0,,,,,5.0,SW,EL RENO,5.0,SW,EL RENO,34.25,-95.98333,34.25,-95.98333,,"This unusual anti-cyclonic tornado touched down 5.1 miles southwest of El Reno while another cyclonic tornado (see tornado entry that began at 1823 CST) was still moving across part of the area west of El Reno. These two tornadoes were observed, by numerous storm chasers and 3 media helicopters, moving across the area simultaneously for several minutes before the initial tornado dissipated while the anti-cyclonic tornado continued. The anti-cyclonic tornado moved quickly to the east-southeast. The most significant tornado damage that occurred on April 24 was by the second tornado when it moved through the El Reno Regional Airport (KRQO) which is located southwest of town. A storm survey of the airport showed that the damage was confined to two large hanger buildings, one of which was brand new, that were constructed mainly from tin, sheet metal panel walls on rigid metal frame. The damage was confined to only the metal panel walls and metal seam roof, with no observed damage to the rigid metal frame. Some interior ""walls"" were damaged, but these were not part of the rigid load-bearing construction, and hanging from the rigid frame and not anchored to the foundation. Ten aircraft, some of which were vintage planes, were also damaged inside the hangars, with 5 planes declared a complete loss. In addition to the numerous videos, there was also some evidence of anti-cyclonic swirls in sprayed aircraft oil. The two structures were estimated at about $1 million. The damage to the airplanes were estimated from $35,000-$225,000 each for an estimated total loss of $500,000 to aircraft at the airport. The total damage to the El Reno Regional Airport was approximately $1.5 million.",PDS
18555,200604,24,1923,200604,24,1938,1207665,5500891,OKLAHOMA,40.0,2006,April,Tornado,C,33,COTTON,OUN,24-APR-06 19:23:00,CST,24-APR-06 19:38:00,0,0,0,0,5K,,TRAINED SPOTTER,,,,,F1,5.3,200.0,,,,,5.0,SSW,RANDLETT,5.0,SSW,RANDLETT,34.11667,-98.5,34.11667,-98.4,,"A tornado that was observed by several storm chasers and spotters touched down near Randlett on the evening on April 24,2006. Video showed that the tornado began as a dust whirl on the ground with no condensation funnel for the first few minutes. A condensation funnel eventually developed from cloud base to the ground and was described as a fat stove-pipe at times. This tornado crossed the Red River into Clay County Texas at 1938 CST (see west north Texas tornado entry) before dissipating. The tornado caused some damage in Oklahoma. A meteorologist at Sheppard Air Force Base in Wichita Falls, Texas did a survey of the damage. Numerous hardwood, mainly elm, trees were snapped or uprooted, with large limbs also downed. One large elm tree, about 2.5 foot in diameter, was snapped about 4 feet above the ground. One large tree was partially debarked. Power poles were also snapped. A few calves were also missing.",PDS
18676,200604,28,1702,200604,28,1702,1207662,5501853,OKLAHOMA,40.0,2006,April,Tornado,C,55,GREER,OUN,28-APR-06 17:02:00,CST,28-APR-06 17:02:00,0,0,0,0,,,STORM CHASER,,,,,F0,0.4,40.0,,,,,5.0,N,MANGUM,5.0,N,MANGUM,34.95,-99.5,34.95,-99.5,,"A brief tornado was seen by several storm chasers and a television crew. This tornado touched down north of Mangum, near Highway 283. No damage was reported.",PDS
20486,200605,10,40,200605,10,40,1211680,5508874,OKLAHOMA,40.0,2006,May,Tornado,C,111,OKMULGEE,TSA,10-MAY-06 00:40:00,CST,10-MAY-06 00:40:00,0,0,0,0,75K,,NWS STORM SURVEY,,,,,F1,0.5,75.0,,,,,6.0,NNE,BEGGS,6.0,NNE,BEGGS,35.81667,-96.03333,35.81667,-96.03333,,"A tornado damaged several homes, destroyed a couple outbuildings, snapped and uprooted trees, and blew down signs.",PDS
20689,200605,9,1901,200605,9,1902,1211215,5508783,OKLAHOMA,40.0,2006,May,Tornado,C,5,ATOKA,OUN,09-MAY-06 19:01:00,CST,09-MAY-06 19:02:00,0,0,0,0,,,BROADCAST MEDIA,,,,,F0,0.6,30.0,,,,,2.0,ESE,STRINGTOWN,2.0,ESE,STRINGTOWN,34.45,-96.01667,34.45,-96.01667,,A narrow tornado was seen by a television storm chaser from KWTV touching down in an open field near Stringtown. This was the first of two brief tornadoes produced by this storm. No damage was reported.,PDS
22307,200605,9,1759,200605,9,1759,1211215,5508782,OKLAHOMA,40.0,2006,May,Tornado,C,29,COAL,OUN,09-MAY-06 17:59:00,CST,09-MAY-06 17:59:00,0,0,0,0,,,STORM CHASER,,,,,F0,0.2,20.0,,,,,1.0,E,OLNEY,1.0,E,OLNEY,34.46667,-96.33333,34.46667,-96.33333,,"A brief, narrow tornado was viewed by several people touching down near Lehigh in an open field. No damage was reported.",PDS
22309,200605,9,1904,200605,9,1904,1211215,5508784,OKLAHOMA,40.0,2006,May,Tornado,C,5,ATOKA,OUN,09-MAY-06 19:04:00,CST,09-MAY-06 19:04:00,0,0,0,0,,,BROADCAST MEDIA,,,,,F0,0.2,20.0,,,,,2.0,SE,STRINGTOWN,2.0,SE,STRINGTOWN,34.45,-96.03333,34.45,-96.03333,,A second brief tornado produced by the same storm touched down southeast of Stringtown (see tornado entry at 1901-1902 CST for information about the first tornado). This tornado was observed by a television storm chaser for KWTV. No known damage.,PDS
22469,200604,6,1805,200604,6,1808,1209449,5506382,OKLAHOMA,40.0,2006,April,Tornado,C,35,CRAIG,TSA,06-APR-06 18:05:00,CST,06-APR-06 18:08:00,0,0,0,0,20K,,NWS STORM SURVEY,,,,,F0,3.5,40.0,,,,,10.0,NW,WELCH,10.0,NW,WELCH,36.96667,-95.23333,36.96667,-95.15,,"A tornado severely damaged the roof of a mobile home, snapped trees, and took down power lines in extreme northern Craig County.  The tornado continued into southeastern Labette County Kansas, where it produced F1 damage.  See Storm Data for Kansas, Southeast for details regarding the Labette County segment of this tornado.",PDS
22470,200604,6,1818,200604,6,1818,1209449,5506383,OKLAHOMA,40.0,2006,April,Tornado,C,61,HASKELL,TSA,06-APR-06 18:18:00,CST,06-APR-06 18:18:00,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,0.1,40.0,,,,,4.0,N,ENTERPRISE,4.0,N,ENTERPRISE,35.26667,-95.38333,35.26667,-95.38333,,A brief tornado touchdown was reported by multiple storm spotters southwest of Eufaula dam on Lake Eufaula.,PDS
24152,200606,21,1746,200606,21,1756,1214181,5517593,OKLAHOMA,40.0,2006,June,Tornado,C,139,TEXAS,AMA,21-JUN-06 17:46:00,CST,21-JUN-06 17:56:00,0,0,0,0,700K,,EMERGENCY MANAGER,,,,,F1,2.0,300.0,,,,,1.0,NE,ADAMS,1.0,NE,ADAMS,36.76667,-101.06667,36.78333,-101.03333,Severe thunderstorms initiated along a surface trough and frontal boundary across the Oklahoma panhandle during the late afternoon hours. The severe thunderstorms produced large hail...damaging winds...and a few landspout tornadoes. One tornado just northeast of Adams caused considerable damage but no injuries were reported.,An official storm damage survey was made by the Texas County Emergency Manager. One hog barn was severely damaged and three homes sustained significant roof damage. Also...two barns and a pickup with a trailor hitched to the pickup were damaged.,PDS
24521,200606,21,1724,200606,21,1731,1214181,5517591,OKLAHOMA,40.0,2006,June,Tornado,C,139,TEXAS,AMA,21-JUN-06 17:24:00,CST,21-JUN-06 17:31:00,0,0,0,0,,,BROADCAST MEDIA,,,,,F0,0.2,50.0,,,,,5.0,SE,TYRONE,5.0,SE,TYRONE,36.9,-101.0,36.9,-101.0,Severe thunderstorms initiated along a surface trough and frontal boundary across the Oklahoma panhandle during the late afternoon hours. The severe thunderstorms produced large hail...damaging winds...and a few landspout tornadoes. One tornado just northeast of Adams caused considerable damage but no injuries were reported.,Landspout tornado based on video footage with no damage or injuries reported. Path length and path width were estimated. The tornado remained over open country.,PDS
27246,200606,21,1727,200606,21,1735,1214181,5517586,OKLAHOMA,40.0,2006,June,Tornado,C,7,BEAVER,AMA,21-JUN-06 17:27:00,CST,21-JUN-06 17:35:00,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,0.1,50.0,,,,,2.0,W,TURPIN,2.0,W,TURPIN,36.86667,-100.91667,36.86667,-100.91667,Severe thunderstorms initiated along a surface trough and frontal boundary across the Oklahoma panhandle during the late afternoon hours. The severe thunderstorms produced large hail...damaging winds...and a few landspout tornadoes. One tornado just northeast of Adams caused considerable damage but no injuries were reported.,Two landspout tornadoes on the ground at the same time based on pictures. The path length and path width were estimated. There were no damage or injuries reported. The tornadoes remained over open country.,PDS
27247,200606,21,1727,200606,21,1735,1214181,5517587,OKLAHOMA,40.0,2006,June,Tornado,C,7,BEAVER,AMA,21-JUN-06 17:27:00,CST,21-JUN-06 17:35:00,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,0.1,50.0,,,,,2.0,W,TURPIN,2.0,W,TURPIN,36.86667,-100.91667,36.86667,-100.91667,Severe thunderstorms initiated along a surface trough and frontal boundary across the Oklahoma panhandle during the late afternoon hours. The severe thunderstorms produced large hail...damaging winds...and a few landspout tornadoes. One tornado just northeast of Adams caused considerable damage but no injuries were reported.,Two landspout tornadoes on the ground at the same time based on pictures. The path length and path width were estimated. There were no damage or injuries reported. The tornadoes remained over open country.,PDS
30046,200604,1,2316,200604,1,2316,1209444,5507625,OKLAHOMA,40.0,2006,April,Tornado,C,143,TULSA,TSA,01-APR-06 23:16:00,CST,01-APR-06 23:16:00,7,0,0,0,250K,,NWS STORM SURVEY,,,,,F1,0.4,80.0,,,,,1.0,SW,(TUL)TULSA INTL ARPT,1.0,SW,(TUL)TULSA INTL ARPT,36.18333,-95.9,36.2,-95.88333,,"A tornado developed along the leading edge of a line of thunderstorms.  The tornado severely damaged a hotel near the airport injuring seven people, damaged covered parking at the airport, snapped trees, and turned over a sports utility vehicle at the airport.  Seventy-five other cars were also damaged by the tornado.",PDS
30724,200604,6,1449,200604,6,1449,1209449,5506381,OKLAHOMA,40.0,2006,April,Tornado,C,113,OSAGE,TSA,06-APR-06 14:49:00,CST,06-APR-06 14:49:00,0,0,0,0,,,BROADCAST MEDIA,,,,,F0,0.1,40.0,,,,,12.0,WNW,HOMINY,12.0,WNW,HOMINY,36.48333,-96.6,36.48333,-96.6,,A brief tornado touchdown over open country was reported by multiple storm spotters.,PDS
40141,200606,18,1930,200606,18,1932,1214171,5517269,OKLAHOMA,40.0,2006,June,Tornado,C,7,BEAVER,AMA,18-JUN-06 19:30:00,CST,18-JUN-06 19:32:00,0,0,0,0,8K,,NWS STORM SURVEY,,,,,F0,1.0,100.0,,,,,6.0,SE,SLAPOUT,6.0,SE,SLAPOUT,36.55,-100.03333,36.55,-100.03333,Severe thunderstorms across the eastern Oklahoma panhandle produced high winds and hail along with a brief tornado in southeastern Beaver county. The tornado caused damage to power poles and snapped four to six inch diameter tree limbs. Metal roofing was entangled on a fence and wrapped around frame from outbuilding. Trees were sheared off with one tree blown over. No injuries were reported.,Official storm damage survey indicates brief tornado touchdown along East to West 0330 Road in extreme southeastern Beaver county.,PDS
42341,200609,21,1925,200609,21,1925,1221369,5533376,OKLAHOMA,40.0,2006,September,Tornado,C,127,PUSHMATAHA,TSA,21-SEP-06 19:25:00,CST,21-SEP-06 19:25:00,0,0,0,0,12K,,NWS STORM SURVEY,,,,,F0,0.4,50.0,,,,,3.0,SSW,MILLER,3.0,SSW,MILLER,34.28333,-95.76667,34.28333,-95.76667,,A tornado produced minor damage to several homes and snapped trees.,PDS
42342,200609,21,1928,200609,21,1929,1221369,5533377,OKLAHOMA,40.0,2006,September,Tornado,C,127,PUSHMATAHA,TSA,21-SEP-06 19:28:00,CST,21-SEP-06 19:29:00,0,0,0,0,20K,,NWS STORM SURVEY,,,,,F0,1.0,100.0,,,,,5.0,NW,ANTLERS,5.0,NW,ANTLERS,34.28333,-95.68333,34.28333,-95.66667,,A tornado destroyed a storage building and snapped trees.,PDS
44795,200609,21,1910,200609,21,1923,1221218,5535075,OKLAHOMA,40.0,2006,September,Tornado,C,5,ATOKA,OUN,21-SEP-06 19:10:00,CST,21-SEP-06 19:23:00,0,0,0,0,75K,,GENERAL PUBLIC,,,,,F1,11.0,100.0,,,,,4.0,SSW,LANE,4.0,SSW,LANE,34.25,-96.01667,34.26667,-95.75,,A tornado touched down 4 miles south-southwest of Lane and moved east causing some damage before lifting 4 miles east of Farris. The roof of a barn was damaged along with several large oak trees uprooted 4 miles south and 0.5 mile west of Lane. Trees were downed in several locations along the tornado path. A farm 4 miles east and 0.5 mile south of Farris sustained some damage. Several feed barns were destroyed with some of the 2x4's driven through the roof of the residence. Many trees had their tops snapped off. Debris from the barns was found in trees from the house to the east and southeast for about 1000 feet. Some of the metal was wrapped around and in the bigger trees. The F1 tornado moved across the ground for approximately 11 miles before lifting.,PDS
11371,200706,19,2038,200706,19,2045,7162,41084,OKLAHOMA,40.0,2007,June,Tornado,C,139,TEXAS,AMA,19-JUN-07 20:38:00,CST-6,19-JUN-07 20:45:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,EF0,2.24,50.0,,,,,1.0,NNE,BAKER,2.0,ESE,BAKER,36.8834,-101.0131,36.8589,-100.9866,Severe thunderstorms across the central and eastern Oklahoma Panhandle produced damaging winds...large hail and a tornado during the late evening hours. No injuries or fatalities were reported.,The tornado developed one mile north northeast of the town of Baker Oklahoma at 2038 CST and then traveled southeast for about two miles before dissipating two miles east southeast of Baker at 2045 CST. The tornado remained over open country and the path length and path width were estimated. No damage or injuries were reported.,CSV
13577,200707,9,1515,200707,9,1517,8955,51049,OKLAHOMA,40.0,2007,July,Tornado,C,101,MUSKOGEE,TSA,09-JUL-07 15:15:00,CST-6,09-JUL-07 15:17:00,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,0.25,50.0,,,,,3.0,E,WARNER,3.0,E,WARNER,35.5,-95.2467,35.5,-95.2467,"Severe thunderstorms occurred from the late afternoon hours into the evening hours.  Most reports were due to wind, but the most notable report was a tornado near Warner in Muskogee County.","A tornado removed a large section of the roof of a church, destroyed a tin storage barn, damaged two homes and snapped a couple of power poles and large trees limbs.",CSV
19737,200705,31,1842,200705,31,1842,5863,34317,OKLAHOMA,40.0,2007,May,Tornado,C,139,TEXAS,AMA,31-MAY-07 18:42:00,CST-6,31-MAY-07 18:42:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,EF0,0.1,50.0,,,,,5.0,NNW,EVA,5.0,NNW,EVA,36.8668,-101.9346,36.8668,-101.9346,Severe thunderstorms across the western and central Oklahoma Panhandle produced large hail...damaging winds...and tornadoes during the evening hours. No injuries were reported.,The tornado developed over open country five miles north northwest of Eva Oklahoma and remained on the ground for less than one minute. The tornado remained over open country and the path length and path width were estimated. No damage or injuries were reported.,CSV
19738,200705,31,1849,200705,31,1849,5863,34320,OKLAHOMA,40.0,2007,May,Tornado,C,139,TEXAS,AMA,31-MAY-07 18:49:00,CST-6,31-MAY-07 18:49:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,EF0,0.1,75.0,,,,,5.0,ENE,EVA,5.0,ENE,EVA,36.8277,-101.8166,36.8277,-101.8166,Severe thunderstorms across the western and central Oklahoma Panhandle produced large hail...damaging winds...and tornadoes during the evening hours. No injuries were reported.,The tornado developed over open country five miles east northeast of Eva Oklahoma at 1849 CST and remained on the ground for less than a minute. The tornado path length and path width were estimated. No damage or injuries were reported.,CSV
19819,200705,31,1924,200705,31,1925,5863,34326,OKLAHOMA,40.0,2007,May,Tornado,C,139,TEXAS,AMA,31-MAY-07 19:24:00,CST-6,31-MAY-07 19:25:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,EF0,0.1,75.0,,,,,5.0,WNW,GUYMON,5.0,WNW,GUYMON,36.7077,-101.5633,36.7077,-101.5633,Severe thunderstorms across the western and central Oklahoma Panhandle produced large hail...damaging winds...and tornadoes during the evening hours. No injuries were reported.,This tornado developed and remained over open country at 1924 CST about five miles west northwest of Guymon Oklahoma or near Unity. The tornado was on the ground for about one minute before dissipating at 1925 CST. The tornado path length and path width were estimated and no damage or injuries were reported.,CSV
27090,200705,8,2243,200705,8,2250,5907,35832,OKLAHOMA,40.0,2007,May,Tornado,C,17,CANADIAN,OUN,08-MAY-07 22:43:00,CST-6,08-MAY-07 22:50:00,0,0,0,0,3.00M,0.00K,NWS Storm Survey,,,,,EF1,1.75,150.0,,,,,3.0,SSE,EL RENO,1.0,S,EL RENO,35.4966,-97.953,35.5155,-97.97,"An upper level storm system moved slowly east northeast through southeast Arizona and southwest New Mexico. A couple of disturbances rotated around the storm system and moved over the southern plains during the morning and afternoon hours. One disturbance moved over Oklahoma during the morning hours, with the other moving over Oklahoma during the evening hours. A stationary front remained located south of the Red River, with another front establishing itself over the southeast third of Oklahoma. Showers and thunderstorms developed and moved over the main body of Oklahoma during the morning hours. Widespread flash flooding was reported over central Oklahoma, with rivers rising out of their banks. After a lull in precipitation for a few hours the other disturbance moved over Oklahoma during the late afternoon and evening hours. Widespread showers and thunderstorms developed over southwest Oklahoma and continued to develop into central and southern Oklahoma. Large hail and severe wind gusts were reported, with flash flooding and river flooding continuing to be a concern due to the heavy rainfall earlier in the day. Supercell thunderstorms formed in southwest Oklahoma producing one tornado near Lake Ellsworth.  As the showers and storms continued to develop and move northeast, a mesoscale convective vorticity maximum (MCV) developed.  In the vicinity of this MCV, transient circulations on many scales were observed in the storm-relative radar velocity fields and in the storm motions themselves. Some of the circulations briefly tightened to tornado scale causing damage west of Minco, west of Union City, and in El Reno.  Monetary damages were estimated.","A tornado developed and moved north through parts of El Reno. The first damage occurred in a complex of industrial/commercial buildings is located on the southwest corner of I-40 and Hwy 81.  One building suffered minor roof damage with the roofing peeled away.  Another metal building had partial peeling of the side paneling, a large garage door blown in and the business���s dumpster was rolled 100 ft to the west.  An outbuilding supply business had its several garage doors blown in and a display outbuilding collapsed and was moved.  Some trees in the area were damaged and the damage varied over a wide range.  Trees closer to the interstate had large branches and trunks snapped, while trees closer to Hwy 81 were either tipped or limbs up to 6��� were snapped.  Farther to the west, a building that was under construction had some building material blown to the north northeast towards the area of apparent touchdown.  Two businesses just south southwest of the touchdown point also had damage to their garage doors.||Directly across I-40 from the touchdown point was a car dealership.  The main building at the dealership had minimal damage and most vehicles in the lot had no damage.  One light pole was knocked over and a large sign for the dealership was damaged. A double wide mobile home, which was used as an office at the dealership, was knocked over on its side.  Several cars towards the extreme northwest corner of the lot exhibited damage though the original locations of the vehicles are in question.  Billboards around the lot were either destroyed or folded over.  Farther to the northwest a farm house with outbuildings sustained damage.  Most damage appeared to be suffered by the outbuildings.  The damage appeared minor with roof and side panels peeled, though one of the buildings sustained some damage to its structure.  The tornado then entered into an industrial area.  A building west of the farm house sustained damage to its office area and a section of side paneling was peeled.  Roofing from the Oklahoma Gas and Electric building, which was across the street, also impacted the northeast corner of the building with enough force to cause a significant dent in the panel.  A flag pole at this building was also bent about 50 degrees.  The building seemed to have sustained the most damage in the area.  It appeared most of the roof was gone, a tree was snapped in two and the power lines were snapped in two.  Further, the roof of the small office area appeared to have been partially lifted.  A pole near the building also appears to have bent a bit.  Other buildings near the building had other damage to siding and roofs.||Along Hwy 81, north of Oklahoma Gas and Electric, several buildings in the industrial/commercial area sustained damage.  A convenience store had its windows blown out, a garage door blown out, and a portion of the roof was removed.  Metal framed buildings to the west of this area failed at the ends of the buildings but the center portions of the framing remained intact.  One structure in particular lost most of its roof and it is believed that this roof actually scraped along and removed the roof to a small strip mall.  A metal building to the north of this strip mall had a garage door blown in and two panels were pushed in towards the bottom of the panel on its south side.  On the north side the building had 3 garage doors blown in and the northeast corner sustained side panel damage.  Across Hwy 81, a snow cone hut was spun about 270 degrees and a metal lining peeled off.  Two metal light poles near the hut were damaged; one was bent and another was snapped off its base.  To the north of this area a building sustained damage to its roof.   People were present inside the building when it was struck but no one was injured.  Three power poles, one towards the highway and two near the building were snapped.  A storage shed on the north side of the building's parking lot had a garage door blown in; also, plastic skylights were blown out to locations unknown.  Power poles just to the north along a side road were blown over and one was snapped.  West of this location was a farm supply store which had grain bins blown over and some into a nearby pond.  North of the store was a cluster of trees which had a variety of damage.  The final damage points were along Choctaw Rd.  At the corner of Choctaw and Elm, a metal building had its roof rotated on top it and a power pole near it was snapped.  The neighborhood west of Choctaw Rd had some tree and power pole damage.  Also the neighborhood northeast of Hwy 81 and Elm sustained probable microburst damage.  Monetary damages were estimated.",CSV
31444,200705,4,1745,200705,4,1745,5745,35239,OKLAHOMA,40.0,2007,May,Tornado,C,45,ELLIS,OUN,04-MAY-07 17:45:00,CST-6,04-MAY-07 17:45:00,0,0,0,0,3.00K,0.00K,Emergency Manager,,,,,EF0,0.2,30.0,,,,,5.0,ENE,ARNETT,5.0,ENE,ARNETT,36.1577,-99.6873,36.1577,-99.6873,"An upper level storm system approached eastern Colorado during the afternoon of the 4th. As the upper level storm system approached a surface low pressure center developed over southeast Colorado, with a warm front extending to the east over the Kansas and Oklahoma border, and a dry line extending south-southeast into western Oklahoma. The dry line retreated to near the Texas and Oklahoma border by late afternoon, and thunderstorms developed east of the dry line over the northeast Texas panhandle. Other thunderstorms developed and quickly became supercells in northwest Oklahoma. Very large hail and tornadoes - some damaging - were reported with these thunderstorms. Monetary values for the tornado damage were estimated.","The tornado remained over open country throughout its life span.  A few trees, power poles, and power lines were damaged. Monetary damages were estimated.",CSV
31929,200705,4,1721,200705,4,1745,5745,35235,OKLAHOMA,40.0,2007,May,Tornado,C,45,ELLIS,OUN,04-MAY-07 17:21:00,CST-6,04-MAY-07 17:45:00,0,0,0,0,110.00K,0.00K,Broadcast Media,,,,,EF1,4.0,50.0,,,,,4.0,SW,ARNETT,3.0,WNW,ARNETT,36.0891,-99.8206,36.1466,-99.8196,"An upper level storm system approached eastern Colorado during the afternoon of the 4th. As the upper level storm system approached a surface low pressure center developed over southeast Colorado, with a warm front extending to the east over the Kansas and Oklahoma border, and a dry line extending south-southeast into western Oklahoma. The dry line retreated to near the Texas and Oklahoma border by late afternoon, and thunderstorms developed east of the dry line over the northeast Texas panhandle. Other thunderstorms developed and quickly became supercells in northwest Oklahoma. Very large hail and tornadoes - some damaging - were reported with these thunderstorms. Monetary values for the tornado damage were estimated.","Windows were blown out of a house west of Arnett. Surrounding the house, a barn and several outbuildings were destroyed. Farm equipment at the home was also destroyed. Numerous tree limbs and power lines were downed. Monetary damages were estimated.",CSV
